event_id,process_id,process_name,task_id,role,assignee_id,department,start_time,end_time,duration_minutes,expected_duration,is_delayed,status,cost_per_hour,cost
ev_005977,proc_contract,Согласование контракта с клиентом,review,Finance,emp_004,dept_finance,2024-08-31T14:51:00,2024-08-31T17:10:00,139,120,0,blocked,1000,2316.67
ev_005978,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-02-25T12:22:00,2024-02-25T12:31:00,9,30,0,blocked,1000,150.0
ev_005979,proc_procurement,Закупка оборудования,req,IT Operations,emp_mgr_003,dept_itops,2024-09-21T09:09:00,2024-09-21T10:10:00,61,60,0,completed,800,813.33
ev_005980,proc_procurement,Закупка оборудования,order,Procurement,emp_001,dept_procurement,2024-06-27T13:33:00,2024-06-27T15:18:00,105,180,0,in_progress,1200,2100.0
ev_005981,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_005,dept_finance,2024-05-12T12:20:00,2024-05-12T12:56:00,36,60,0,completed,800,480.0
ev_005982,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-05-23T09:12:00,2024-05-23T10:06:00,54,60,0,blocked,1200,1080.0
ev_005983,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-08-16T14:36:00,2024-08-16T16:51:00,135,120,0,blocked,800,1800.0
ev_005984,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_006,dept_finance,2024-10-27T08:30:00,2024-10-27T10:40:00,130,60,1,blocked,1200,2600.0
ev_005985,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-12-28T09:00:00,2024-12-28T10:11:00,71,60,0,completed,1200,1420.0
ev_005986,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-05-29T08:45:00,2024-05-29T09:36:00,51,120,0,blocked,800,680.0
ev_005987,proc_procurement,Закупка оборудования,order,Procurement,emp_002,dept_procurement,2024-01-13T18:24:00,2024-01-13T21:27:00,183,180,0,completed,800,2440.0
ev_005988,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-10-06T15:56:00,2024-10-06T17:03:00,67,60,0,blocked,1200,1340.0
ev_005989,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-01-04T18:11:00,2024-01-04T19:58:00,107,90,0,blocked,1000,1783.33
ev_005990,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-01-27T16:59:00,2024-01-27T18:13:00,74,60,1,completed,1200,1480.0
ev_005991,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-01-28T12:44:00,2024-01-28T15:12:00,148,120,1,blocked,1000,2466.67
ev_005992,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-10-07T12:17:00,2024-10-07T13:21:00,64,60,0,blocked,800,853.33
ev_005993,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-08-23T09:39:00,2024-08-23T11:14:00,95,120,0,completed,1200,1900.0
ev_005994,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-06-05T16:30:00,2024-06-05T18:04:00,94,60,1,in_progress,1000,1566.67
ev_005995,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-01-25T13:25:00,2024-01-25T14:56:00,91,60,1,in_progress,1200,1820.0
ev_005996,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-01-06T09:08:00,2024-01-06T11:00:00,112,90,1,blocked,1200,2240.0
ev_005997,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-08-01T14:40:00,2024-08-01T15:07:00,27,45,0,in_progress,800,360.0
ev_005998,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-09-18T13:41:00,2024-09-18T15:57:00,136,120,0,in_progress,1000,2266.67
ev_005999,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-08-31T17:44:00,2024-08-31T18:43:00,59,60,0,in_progress,1000,983.33
ev_006000,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-03-18T17:53:00,2024-03-18T21:40:00,227,240,0,blocked,800,3026.67
ev_006001,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-12-21T17:46:00,2024-12-21T22:28:00,282,240,0,blocked,800,3760.0
ev_006002,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-08-04T12:31:00,2024-08-04T14:49:00,138,120,0,in_progress,800,1840.0
ev_006003,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-03-27T09:06:00,2024-03-27T12:36:00,210,120,1,in_progress,1200,4200.0
ev_006004,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-04-30T15:28:00,2024-04-30T16:51:00,83,60,1,blocked,1200,1660.0
ev_006005,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-01-04T17:57:00,2024-01-04T20:45:00,168,120,1,in_progress,800,2240.0
ev_006006,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_004,dept_finance,2024-04-16T12:24:00,2024-04-16T13:01:00,37,30,1,completed,1200,740.0
ev_006007,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-11-20T10:51:00,2024-11-20T11:09:00,18,30,0,blocked,1000,300.0
ev_006008,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-12-03T13:58:00,2024-12-03T15:05:00,67,60,0,completed,800,893.33
ev_006009,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-12-24T11:34:00,2024-12-24T13:54:00,140,120,0,completed,800,1866.67
ev_006010,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-12-16T16:44:00,2024-12-16T17:52:00,68,60,0,in_progress,1000,1133.33
ev_006011,proc_procurement,Закупка оборудования,payment,Finance,emp_004,dept_finance,2024-09-03T15:39:00,2024-09-03T16:57:00,78,60,1,blocked,800,1040.0
ev_006012,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-06-26T18:48:00,2024-06-26T20:40:00,112,120,0,completed,1000,1866.67
ev_006013,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-02-17T17:42:00,2024-02-17T18:18:00,36,60,0,completed,800,480.0
ev_006014,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-03-13T14:25:00,2024-03-13T16:14:00,109,120,0,blocked,1000,1816.67
ev_006015,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_006,dept_finance,2024-04-30T18:43:00,2024-04-30T19:47:00,64,60,0,in_progress,1000,1066.67
ev_006016,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-11-12T17:02:00,2024-11-12T18:47:00,105,120,0,completed,1000,1750.0
ev_006017,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-10-14T09:53:00,2024-10-14T14:27:00,274,240,0,in_progress,1200,5480.0
ev_006018,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-09-26T18:25:00,2024-09-26T21:31:00,186,120,1,in_progress,800,2480.0
ev_006019,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_005,dept_finance,2024-12-30T13:34:00,2024-12-30T14:12:00,38,30,1,completed,800,506.67
ev_006020,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-02-09T18:12:00,2024-02-09T20:43:00,151,240,0,completed,800,2013.33
ev_006021,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-09-05T16:18:00,2024-09-05T17:33:00,75,90,0,blocked,800,1000.0
ev_006022,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-04-26T17:56:00,2024-04-26T19:51:00,115,90,1,completed,1000,1916.67
ev_006023,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-10-12T10:56:00,2024-10-12T12:59:00,123,90,1,blocked,1000,2050.0
ev_006024,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_002,dept_procurement,2024-11-20T13:44:00,2024-11-20T14:12:00,28,30,0,in_progress,1000,466.67
ev_006025,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-06-06T15:17:00,2024-06-06T16:29:00,72,60,0,completed,1200,1440.0
ev_006026,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-06-26T14:21:00,2024-06-26T15:54:00,93,90,0,blocked,1200,1860.0
ev_006027,proc_procurement,Закупка оборудования,order,Procurement,emp_001,dept_procurement,2024-09-16T11:47:00,2024-09-16T14:42:00,175,180,0,blocked,800,2333.33
ev_006028,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_006,dept_finance,2024-06-09T09:37:00,2024-06-09T10:43:00,66,60,0,blocked,800,880.0
ev_006029,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-03-07T16:27:00,2024-03-07T21:31:00,304,240,1,in_progress,800,4053.33
ev_006030,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-05-08T17:58:00,2024-05-08T19:27:00,89,90,0,in_progress,1000,1483.33
ev_006031,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_mgr_002,dept_finance,2024-12-18T13:53:00,2024-12-18T14:55:00,62,60,0,blocked,800,826.67
ev_006032,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-07-13T18:19:00,2024-07-13T19:39:00,80,60,1,in_progress,1000,1333.33
ev_006033,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_mgr_002,dept_finance,2024-08-05T16:17:00,2024-08-05T17:18:00,61,60,0,completed,1200,1220.0
ev_006034,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-01-08T17:00:00,2024-01-08T18:16:00,76,60,1,blocked,1000,1266.67
ev_006035,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-12-02T12:57:00,2024-12-02T13:51:00,54,60,0,in_progress,1200,1080.0
ev_006036,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-10-04T15:54:00,2024-10-04T17:18:00,84,60,1,blocked,800,1120.0
ev_006037,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-08-06T09:54:00,2024-08-06T11:04:00,70,90,0,blocked,1200,1400.0
ev_006038,proc_procurement,Закупка оборудования,order,Procurement,emp_003,dept_procurement,2024-09-28T10:54:00,2024-09-28T13:45:00,171,180,0,completed,800,2280.0
ev_006039,proc_procurement,Закупка оборудования,payment,Finance,emp_004,dept_finance,2024-08-21T08:50:00,2024-08-21T09:23:00,33,60,0,in_progress,800,440.0
ev_006040,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_001,dept_procurement,2024-07-12T18:00:00,2024-07-12T18:50:00,50,30,1,blocked,1200,1000.0
ev_006041,proc_procurement,Закупка оборудования,payment,Finance,emp_004,dept_finance,2024-09-18T09:53:00,2024-09-18T11:44:00,111,60,1,completed,1000,1850.0
ev_006042,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-08-21T10:10:00,2024-08-21T11:15:00,65,90,0,in_progress,800,866.67
ev_006043,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-01-31T12:53:00,2024-01-31T14:15:00,82,60,1,completed,1000,1366.67
ev_006044,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-04-29T13:13:00,2024-04-29T14:54:00,101,60,1,completed,800,1346.67
ev_006045,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-05-13T17:13:00,2024-05-13T18:17:00,64,60,0,completed,1200,1280.0
ev_006046,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-07-08T09:12:00,2024-07-08T11:15:00,123,90,1,in_progress,1200,2460.0
